"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2010-02-12T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","110,5,N,0015,5","00274,5,M,N","012875,5,N,5","+0106,5","+0078,5","10219,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5",,,"31,5",,,,,,,"04,5,+00183,5,99,9","07,5,+00274,5,99,9",,,"2,99,1,+00183,5,9","3,99,1,+00274,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10220,5,10101,5",,,,,,,"41,1",,,,,,,,,,,"MET11002/12/10 05:53:02 METAR KLAX 121353Z 11003KT 8SM BCFG SCT006 BKN009 11/08 A3018 RMK AO2 SLP219 T01060078 (RPA)",
"72295023174","2010-02-12T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00274,5,M,N","004828,5,V,5","+0111,5","+0089,5","10223,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5",,"10,5","31,5",,,,,,"04,5,+00183,5,99,9","08,5,+00274,5,99,9",,,"2,99,1,+00183,5,9","4,99,1,+00274,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10227,5,10108,5","3,9,007,9,+999,9",,,,,,"10,1","41,1",,,,,,,,,,"MET14002/12/10 06:53:02 METAR KLAX 121453Z 00000KT 3SM BCFG BR SCT006 OVC009 11/09 A3020 RMK AO2 SLP223 VIS 2 1/2V4 VIS NE 2 T01110089 53007 (RPA)",
"72295023174","2010-02-12T15:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","100,5,N,0021,5","00366,5,M,N","006437,5,N,5","+0120,5","+0090,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"07,5,+00366,5,99,9",,,,"3,99,1,+00366,5,9",,,,,,,,,,,,,,,,,"10227,5,10108,5",,,,,,,,,,,,,,,,,,"MET08802/12/10 07:51:02 SPECI KLAX 121551Z 10004KT 4SM BR BKN012 12/09 A3020 RMK AO2 FIBI (AR)",
"72295023174","2010-02-12T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0021,5","00366,5,M,N","006437,5,N,5","+0117,5","+0089,5","10226,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"07,5,+00366,5,99,9",,,,"3,99,1,+00366,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10227,5,10108,5",,,,,,,"05,5",,,,,,,,,,,"MET10002/12/10 07:53:02 METAR KLAX 121553Z 08004KT 4SM HZ BKN012 12/09 A3020 RMK AO2 SLP226 T01170089 (AR)",
"72295023174","2010-02-12T16:29:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","030,5,N,0021,5","00488,5,M,N","008047,5,N,5","+0130,5","+0090,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"07,5,+00488,5,99,9",,,,"3,99,1,+00488,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10227,5,10108,5",,,,,,,"05,5",,,,,,,,,,,"MET08302/12/10 08:29:02 SPECI KLAX 121629Z 03004KT 5SM HZ BKN016 13/09 A3020 RMK AO2 (AR)",
"72295023174","2010-02-12T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","00549,5,M,N","008047,5,N,5","+0139,5","+0094,5","10224,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"07,5,+00549,5,99,9",,,,"3,99,1,+00549,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10227,5,10108,5",,,,,,,"05,5",,,,,,,,,,,"MET10002/12/10 08:53:02 METAR KLAX 121653Z VRB03KT 5SM HZ BKN018 14/09 A3020 RMK AO2 SLP224 T01390094 (AR)",
"72295023174","2010-02-12T17:19:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","012875,5,N,5","+0140,5","+0090,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00549,5,99,9",,,,"2,99,1,+00549,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10224,5,10104,5",,,,,,,,,,,,,,,,,,"MET08002/12/10 09:19:02 SPECI KLAX 121719Z 00000KT 8SM SCT018 14/09 A3019 RMK AO2 (AR)",
"72295023174","2010-02-12T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","011265,5,N,5","+0144,5","+0094,5","10223,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00549,5,99,9",,,,"1,99,1,+00549,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0144,1","999,N,+0094,1",,,,,,,,,,,"10224,5,10104,5","8,9,000,9,+999,9",,,,,,,,,,,,,,,,,"MET11502/12/10 09:53:02 METAR KLAX 121753Z VRB03KT 7SM FEW018 14/09 A3019 RMK AO2 SLP223 T01440094 10144 20094 58000 (AR)","Q01+000082APCTEN"
"72295023174","2010-02-12T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,9,9999,9","22000,1,9,N","011000,1,N,1","+0144,1","+0094,1","10223,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0144,1","240,N,+0094,1",,,,,,,,,,,"99999,9,99999,9",,,,,,,,,,,,,,,,,,"SYN092AAXX  12184 72295 32461 2//03 10144 20094 30167 40223 58000 91753 333 10144 20094 555 91218;","Q01+000082APCTENQ02 101673APOSP "
"72295023174","2010-02-12T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","011265,5,N,5","+0156,5","+0089,5","10219,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9",,,,"1,99,1,+00610,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10220,5,10101,5",,,,,,,,,,,,,,,,,,"MET09702/12/10 10:53:02 METAR KLAX 121853Z 00000KT 7SM FEW020 16/09 A3018 RMK AO2 SLP219 T01560089 (AR)",
"72295023174","2010-02-12T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0031,5","22000,5,9,N","011265,5,N,5","+0161,5","+0094,5","10208,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9",,,,"1,99,1,+00610,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10091,5",,,,,,,,,,,,,,,,,,"MET09702/12/10 11:53:02 METAR KLAX 121953Z VRB06KT 7SM FEW020 16/09 A3015 RMK AO2 SLP208 T01610094 (AR)",
"72295023174","2010-02-12T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0161,5","+0089,5","10201,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10203,5,10084,5","8,9,021,9,+999,9",,,,,,,,,,,,,,,,,"MET10102/12/10 12:53:02 METAR KLAX 122053Z 27010KT 10SM CLR 16/09 A3013 RMK AO2 SLP201 T01610089 58021 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-12T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0156,5","+0089,5","10189,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5",,,,,,,,,,,,,,,,,,"MET09502/12/10 13:53:02 METAR KLAX 122153Z 27008KT 10SM CLR 16/09 A3009 RMK AO2 SLP189 T01560089 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-12T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0150,5","+0100,5","10187,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5",,,,,,,,,,,,,,,,,,"MET09802/12/10 14:53:02 METAR KLAX 122253Z 25009KT 10SM FEW010 15/10 A3009 RMK AO2 SLP187 T01500100 (AR)",
"72295023174","2010-02-12T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0150,5","+0106,5","10185,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0167,1","999,N,+0144,1",,,,,,,,,,,"10186,5,10067,5","6,9,016,9,+999,9",,,,,,,,,,,,,,,,,"MET11602/12/10 15:53:02 METAR KLAX 122353Z 26008KT 10SM FEW010 15/11 A3008 RMK AO2 SLP185 T01500106 10167 20144 56016 (CF)",
"72295023174","2010-02-13T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0041,1","22000,1,9,N","016000,1,N,1","+0150,1","+0106,1","10185,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0167,1","180,N,+0100,1",,,,,,,,,,,"99999,9,99999,9","6,1,016,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  13004 72295 32466 22608 10150 20106 30130 40185 56016 92353 333 10167 20100 555 91300;","Q01 101303APOSP "
"72295023174","2010-02-13T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0150,5","+0089,5","10181,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,,"MET09002/12/10 16:53:02 METAR KLAX 130053Z 26006KT 10SM CLR 15/09 A3007 RMK AO2 SLP181 T01500089","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0144,5","+0094,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,,"MET09302/12/10 17:53:02 METAR KLAX 130153Z 25005KT 10SM FEW250 14/09 A3007 RMK AO2 SLP183 T01440094",
"72295023174","2010-02-13T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0144,5","+0094,5","10188,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5","3,9,003,9,+999,9",,,,,,,,,,,,,,,,,"MET09602/12/10 18:53:02 METAR KLAX 130253Z 26004KT 10SM CLR 14/09 A3009 RMK AO2 SLP188 T01440094 53003","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","140,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0144,5","+0100,5","10188,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5",,,,,,,,,,,,,,,,,,"MET09002/12/10 19:53:01 METAR KLAX 130353Z 14003KT 10SM CLR 14/10 A3009 RMK AO2 SLP188 T01440100","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0139,5","+0100,5","10191,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,,,"MET09002/12/10 20:53:02 METAR KLAX 130453Z 00000KT 10SM CLR 14/10 A3010 RMK AO2 SLP191 T01390100","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","140,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0139,5","+0100,5","10194,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0156,1","999,N,+0133,1",,,,,,,,,,,"10196,5,10077,5","3,9,006,9,+999,9",,,,,,,,,,,,,,,,,"MET10802/12/10 21:53:02 METAR KLAX 130553Z 14003KT 10SM CLR 14/10 A3011 RMK AO2 SLP194 T01390100 10156 20133 53006","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","140,1,N,0015,1","22000,1,9,N","016000,1,N,1","+0139,1","+0100,1","10194,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0156,1","240,N,+0100,1",,,,,,,,,,,"99999,9,99999,9","3,1,006,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  13064 72295 32966 01403 10139 20100 30140 40194 53006 90553 333 10156 20100 555 91306;","Q01 101403APOSP "
"72295023174","2010-02-13T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0139,5","+0094,5","10190,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,,,"MET09002/12/10 22:53:01 METAR KLAX 130653Z 00000KT 10SM CLR 14/09 A3010 RMK AO2 SLP190 T01390094","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0021,5","22000,5,9,N","014484,5,N,5","+0117,5","+0089,5","10190,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,,,"MET09902/12/10 23:53:02 METAR KLAX 130753Z 10004KT 9SM CLR 12/09 A3010 RMK AO2 SLP190 T01170089 401670094","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,01,FG  ,5","AU,13,BR  ,5","AU,08,HZ  ,5",,,,,,,,,"01,5,24,5","08,5,24,5",,,,,,,,,,,,"240,M,+0167,5","240,N,+0094,5",,,,,,,,,"024,W,+0111,D,4","024,D,+0094,D,4",,,"10085,4,10203,4","10085,4,10179,4",,,,,,,,,"1,24,00760,260,1334,5","2,24,00626,260,1336,5","3,24,00192,999,9999,5","024,X,089,D,4","024,N,063,D,4","024,M,076,D,4","SOD77324 HR PRECIPITATION (IN):0.00  WEATHER(CODE):1,8  24 HR MAX TEMP (F):62 24 HR MAX TEMP TIME (LST):1258 24 HR MIN TEMP (F):49 24 HR MIN TEMP TIME (LST):0608 AVERAGE STATION PRESSURE:29.780 MINIMUM SEA LEVEL PRESSURE:30.06 TIME OF OCCURRENCE:1726 PEAK WIND SPEED (MPH):17  PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1334  FASTEST 2MIN SPEED (MPH):14 FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1336 AVERAGE WIND SPEED (MPH):4.3  24 HR AVG TEMP (F):56 DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:9   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):62  LATEST NIGHT MIN TEMP(1900-0800 LST):49 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2010-02-13T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","+0089,5","10187,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5","6,9,007,9,+999,9",,,,,,,,,,,,,,,,,"MET10102/13/10 00:53:02 METAR KLAX 130853Z 00000KT 10SM CLR 12/09 A3009 RMK AO2 SLP187 T01220089 56007 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0106,5","+0083,5","10184,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,,,,,,,,,,,,,"MET09502/13/10 01:53:02 METAR KLAX 130953Z 08004KT 10SM CLR 11/08 A3008 RMK AO2 SLP184 T01060083 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0111,5","+0083,5","10179,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,,,"MET09502/13/10 02:53:02 METAR KLAX 131053Z 00000KT 10SM CLR 11/08 A3006 RMK AO2 SLP179 T01110083 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","070,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0106,5","+0083,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0139,1","999,N,+0100,1",,,,,,,,,,,"10179,5,10061,5","6,9,010,9,+999,9",,,,,,,,,,,,,,,,,"MET11302/13/10 03:53:02 METAR KLAX 131153Z 07004KT 10SM CLR 11/08 A3006 RMK AO2 SLP177 T01060083 10139 20100 56010 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","070,1,N,0021,1","22000,1,9,N","016000,1,N,1","+0106,1","+0083,1","10177,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,N,+0100,1","240,M,+0167,1",,,,,,,,,,,"99999,9,99999,9","6,1,010,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  13124 72295 32966 00704 10106 20083 30124 40177 56010 91153 333 10167 20100 555 91312;","Q01 101243APOSP "
"72295023174","2010-02-13T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0100,5","+0078,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,,,"MET09502/13/10 04:53:02 METAR KLAX 131253Z 10004KT 10SM CLR 10/08 A3006 RMK AO2 SLP178 T01000078 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0094,5","+0072,5","10181,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,,"MET09502/13/10 05:53:02 METAR KLAX 131353Z 08003KT 10SM CLR 09/07 A3007 RMK AO2 SLP181 T00940072 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0100,5","+0067,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5","3,9,005,9,+999,9",,,,,,,,,,,,,,,,,"MET10102/13/10 06:53:02 METAR KLAX 131453Z 00000KT 10SM CLR 10/07 A3008 RMK AO2 SLP183 T01000067 53005 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","+0067,5","10187,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5",,,,,,,,,,,,,,,,,,"MET09502/13/10 07:53:02 METAR KLAX 131553Z 00000KT 10SM CLR 12/07 A3009 RMK AO2 SLP187 T01220067 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0156,5","+0067,5","10189,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5",,,,,,,,,,,,,,,,,,"MET09502/13/10 08:53:02 METAR KLAX 131653Z 00000KT 10SM CLR 16/07 A3009 RMK AO2 SLP189 T01560067 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2010-02-13T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0183,5","+0050,5","10185,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0183,1","999,N,+0094,1",,,,,,,,,,,"10186,5,10067,5","0,9,004,9,+999,9",,,,,,,,,,,,,,,,,"MET11302/13/10 09:53:02 METAR KLAX 131753Z 00000KT 10SM CLR 18/05 A3008 RMK AO2 SLP185 T01830050 10183 20094 50004 (AR)","Q01    099SCCGD1P01    003SCCGA1"
