"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","ED1","GA1","GD1","GD2","GD3","GD4","GF1","GJ1","GK1","GP1","GQ1","GR1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","MW4","OC1","OE1","OE2","OE3","REM","EQD"
"72295023174","2001-04-21T12:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","280,5,N,0041,5","02134,5,M,N","016000,5,N,1","+0106,5","+0072,5","10122,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00305,5,9","3,99,5,+02134,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10122,5,99999,9",,,,,,"00,1",,,,,,,,"MET095KLAX 211250Z 28008KT 10SM SCT010 BKN070 11/07 A2989 RMK AO2 PK WND 26027/1154 SLP122 T01060072;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-21T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-21T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0108,5","02743,5,M,N","014400,5,N,1","+0100,5","+0067,5","10125,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00853,5,9","2,99,5,+01067,5,9","3,99,5,+02743,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10125,5,99999,9",,,,,,"00,1",,,,"0154,1",,,,"MET104KLAX 211350Z 27021G30KT 9SM FEW028 SCT035 BKN090 10/07 A2990 RMK AO2 PK WND 27030/1342 SLP125 T01000067;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-21T14:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0012,02,008,0096,02,015,0008,02,008","0060,0859,9,0781,9","0060,0069,9,0981,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-21T14:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0082,5","06706,5,M,N","016000,5,N,1","+0106,5","+0050,5","10129,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00914,5,9","2,99,5,+02134,5,9","3,99,5,+06706,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10129,5,99999,9","3,1,010,1,+999,9",,,,,"00,1",,,,,,,,"MET090KLAX 211450Z 26016KT 10SM FEW030 SCT070 BKN220 11/05 A2991 RMK AO2 SLP129 T01060050 53010;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-21T15:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0176,02,008,0450,02,015,0063,02,008","0060,0755,9,0851,9","0060,0338,9,1353,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-21T15:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0082,5","22000,5,M,N","016000,5,N,1","+0106,5","+0061,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00732,5,9","2,99,5,+01036,5,9","2,99,5,+01524,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10135,5,99999,9",,,,,,"00,1",,,,,,,,"MET084KLAX 211550Z 26016KT 10SM FEW024 SCT034 SCT050 11/06 A2993 RMK AO2 SLP135 T01060061;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-21T16:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0376,02,008,0533,02,015,0135,02,008","0060,0631,9,0935,9","0060,0611,9,1353,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-21T16:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0067,5","01524,5,M,N","016000,5,N,1","+0117,5","+0067,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00762,5,9","2,99,5,+01280,5,9","3,99,5,+01524,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10142,5,99999,9",,,,,,"00,1",,,,,,,,"MET084KLAX 211650Z 26013KT 10SM FEW025 SCT042 BKN050 12/07 A2995 RMK AO2 SLP140 T01170067;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-21T17:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0614,02,008,0735,02,015,0149,02,008","0060,0508,9,1031,9","0060,0853,9,1353,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-21T17:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,1,N,0057,1","22000,1,9,N","016093,1,N,1","+0120,1","+0070,1","10143,1",,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+00750,1,9","2,99,1,+01050,1,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0122,1","999,N,+0100,1",,,,,,,"10146,1,99999,9","1,1,014,1,+999,9",,,,,"00,1",,,,"0087,1",,,,"MET102KLAX 211750Z COR 25011G17KT 10SM FEW025 SCT035 12/07 A2996 RMK AO2 SLP143 T01220067 10122 20100 51014;","Q01+000000PRSWM2"
"72295023174","2001-04-21T18:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","250,5,N,0057,5","22000,5,M,N","016000,5,N,1","+0122,5","+0067,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00762,5,9","2,99,5,+01067,5,9",,,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,,"0060,0800,02,008,0852,02,015,0138,02,008","0060,0391,9,1157,9","0060,1049,9,1353,9","120,M,+0128,1","240,N,+0100,1",,,,,,,"10146,5,10107,1","1,1,014,1,+999,9",,,,,,,,,,,,,"SYN098AAXX  21184 72295 32566 42511 10122 20067 30107 40143 51014 91750 333 10128 20100 91017 555 92118;","Q01  00003PRCP99N01 00000JPWTH 0"
"72295023174","2001-04-21T18:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0072,5","22000,5,M,N","016000,5,N,1","+0133,5","+0072,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00762,5,9","2,99,5,+01067,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10146,5,99999,9",,,,,,"00,1",,,,,,,,"MET077KLAX 211850Z 26014KT 10SM FEW025 SCT035 13/07 A2996 RMK AO2 SLP145 T01330072;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-21T19:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0921,02,008,0876,02,015,0153,02,008","0060,0289,9,1350,9","0060,1183,9,1353,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-21T19:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0082,5","22000,5,M,N","016000,5,N,1","+0144,5","+0067,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01067,5,9","2,99,5,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10149,5,99999,9",,,,,,"00,1",,,,,,,,"MET077KLAX 211950Z 25016KT 10SM FEW035 SCT070 14/07 A2997 RMK AO2 SLP147 T01440067;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-21T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0992,02,008,0911,02,015,0149,02,008","0060,0227,9,1660,9","0060,1248,9,1353,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-21T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0088,5","22000,5,M,N","016000,5,N,1","+0156,5","+0067,5","10151,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01067,5,9","2,99,5,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10152,5,99999,9","3,1,009,1,+999,9",,,,,"00,1",,,,,,,,"MET083KLAX 212050Z 26017KT 10SM FEW035 SCT070 16/07 A2998 RMK AO2 SLP151 T01560067 53009;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-21T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0985,02,008,0772,02,015,0277,02,008","0060,0238,9,2032,9","0060,1238,9,1353,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-21T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0098,5","22000,5,M,N","016000,5,N,1","+0144,5","+0078,5","10152,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01829,5,9","2,99,5,+03048,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10152,5,99999,9",,,,,,"00,1",,,,,,,,"MET077KLAX 212150Z 25019KT 10SM SCT060 SCT100 14/08 A2998 RMK AO2 SLP152 T01440078;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-21T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0426,02,008,0121,02,015,0322,02,008","0060,0313,9,2310,9","0060,1155,9,1353,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-21T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0129,5","22000,1,9,N","016000,5,N,1","+0150,5","+0072,5","10148,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01219,5,9","2,99,1,+01800,1,9","2,99,1,+03000,1,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10149,5,99999,9",,,,,,"00,1",,,,"0144,1",,,,"MET108KLAX 212250Z COR 26025G28KT 10SM FEW04 SCT060 SCT100 15/07 A2997 RMK AO2 PK WND 25028/2249 SLP148 T01500072;","Q01+000000PRSWM2N01 01040JALM1 3N02 02060JALC2D3N03 02060JALM2 3N04 02100JALC3D3N05 02100JALM3 3N06 99999CCLHTU3N07 00000JPWTH 0"
"72295023174","2001-04-21T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0756,02,008,0670,02,015,0258,02,008","0060,0420,9,2481,9","0060,1004,9,1353,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-21T23:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,1,N,0123,1","22000,1,9,N","016093,1,N,1","+0140,1","+0070,1","10148,1",,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+01200,1,9","2,99,1,+01800,1,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0156,1","999,N,+0122,1",,,,,,,"10149,1,99999,9","8,1,003,1,+999,9",,,,,"00,1",,,,"0154,1",,,,"MET116KLAX 212350Z 26024G30KT 10SM FEW040 SCT060 14/07 A2997 RMK AO2 PK WND 27031/2318 SLP148 T01440067 10156 20122 58003;","Q01+000000PRSWM2"
"72295023174","2001-04-22T00:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","260,5,N,0124,5","22000,5,M,N","016000,5,N,1","+0144,5","+0067,5","10148,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01219,5,9","2,99,5,+01829,5,9",,,"04,99,1,99,9,99,9,01250,1,99,9,99,9",,,"0060,0512,02,008,0472,02,015,0234,02,008","0060,0539,9,2597,9","0060,0796,9,1353,9","120,M,+0156,1","180,N,+0100,1",,,,,,,"10149,5,10110,1","8,1,003,1,+999,9",,,,,,,,,,,,,"SYN098AAXX  22004 72295 32666 42624 10144 20067 30110 40148 58003 92350 333 10156 20100 91030 555 92200;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2001-04-22T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0129,5","22000,5,M,N","016000,5,N,1","+0139,5","+0078,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01829,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,"0154,1",,,,"MET091KLAX 220050Z 26025G30KT 10SM FEW060 14/08 A2999 RMK AO2 PK WND 26032/0034 SLP155 T01390078;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-22T01:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0350,02,008,0497,02,015,0150,02,008","0060,0662,9,2689,9","0060,0544,9,1353,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-22T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0098,5","22000,5,M,N","016000,5,N,1","+0133,5","+0083,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01829,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10163,5,99999,9",,,,,,"00,1",,,,,,,,"MET088KLAX 220150Z 27019KT 10SM FEW060 13/08 A3001 RMK AO2 PK WND 26030/0053 SLP161 T01330083;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-22T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0183,02,008,0287,02,015,0126,02,008","0060,0786,9,2772,9","0060,0267,9,1353,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-22T02:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0067,5","22000,5,M,N","014400,5,N,1","+0122,5","+0094,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01829,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10173,5,99999,9","3,1,022,1,+999,9",,,,,"00,1",,,,,,,,"MET093KLAX 220250Z 26013KT 9SM FEW060 12/09 A3004 RMK AO2 PK WND 27027/0157 SLP171 T01220094 53022;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-22T03:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,008,0000,02,015,0000,02,008","0060,0874,9,2832,9","0060,0029,9,0643,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-22T03:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","220,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0128,5","+0089,5","10184,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10183,5,99999,9",,,,,,"00,1",,,,,,,,"MET067KLAX 220350Z 22010KT 10SM CLR 13/09 A3007 RMK AO2 SLP184 T01280089;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-22T04:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-22T04:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0036,5","22000,5,M,N","012800,5,N,1","+0117,5","+0100,5","10191,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10193,5,99999,9",,,,,,"00,1",,,,,,,,"MET066KLAX 220450Z 24007KT 8SM CLR 12/10 A3010 RMK AO2 SLP191 T01170100;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-22T05:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-22T05:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","270,1,N,0031,1","22000,1,9,N","014484,1,N,1","+0130,1","+0080,1","10192,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0150,1","999,N,+0117,1",,,,,,,"10193,1,99999,9","1,1,022,1,+999,9",,,,,"00,1",,,,,,,,"MET084KLAX 220550Z 27006KT 9SM CLR 13/08 A3010 RMK AO2 SLP192 T01330083 10150 20117 51022;","Q01+000000PRSWM2"
"72295023174","2001-04-22T06:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","270,5,N,0031,5","22000,5,M,N","014400,5,N,1","+0133,5","+0083,5","10192,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9","0,99,5,+99999,9,9",,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9","240,M,+0150,1","240,N,+0100,1",,,,,,,"10193,5,10154,1","1,1,022,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  22064 72295 32964 02706 10133 20083 30154 40192 51022 90550 333 10150 20100 555 92206;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2001-04-22T06:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","060,5,N,0046,5","22000,5,M,N","016000,5,N,1","+0122,5","+0083,5","10198,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10200,5,99999,9",,,,,,"00,1",,,,,,,,"MET067KLAX 220650Z 06009KT 10SM CLR 12/08 A3012 RMK AO2 SLP198 T01220083;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-22T07:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-22T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","060,5,N,0036,5","22000,5,M,N","014400,5,N,1","+0106,5","+0083,5","10205,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0156,1","999,N,+0100,1",,,,,,,"10207,5,99999,9",,,,,,"00,1",,,,,,,,"MET076KLAX 220750Z 06007KT 9SM CLR 11/08 A3014 RMK AO2 SLP205 T01060083 401560100;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-22T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0018,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000,5","000,5",,,,"240,M,+0156,5","240,N,+0100,5",,,,,,,,,"10020,9,99999,4",,,,,,,,,"1,24,01654,260,1634,5","2,24,01431,260,1502,5","3,24,00800,999,9999,5","SOD60524 HR PRECIPITATION (IN): 0.07 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6024 HR MAX TEMP TIME (LST):1250 24 HR MIN TEMP (F): 5024 HR MIN TEMP TIME (LST):0722 AVERAGE STATION PRESSURE:29.59  PEAK WIND SPEED (MPH): 37 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1634  FASTEST 2MIN SPEED (MPH): 32FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1502 AVERAGE WIND SPEED (MPH):17.9 24 HR AVG TEMP (F):55 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.07  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00",
"72295023174","2001-04-22T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-22T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","090,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0111,5","+0083,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10207,5,99999,9","0,1,011,1,+999,9",,,,,"00,1",,,,,,,,"MET073KLAX 220850Z 09007KT 10SM CLR 11/08 A3014 RMK AO2 SLP203 T01110083 50011;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2001-04-22T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-04-22T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","100,5,N,0031,5","22000,5,M,N","016000,5,N,1","+0100,5","+0083,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10203,5,99999,9",,,,,,"00,1",,,,,,,,"MET067KLAX 220950Z 10006KT 10SM CLR 10/08 A3013 RMK AO2 SLP203 T01000083;","Q01+000000PRSWM2N01 00000JPWTH 0"
