"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AW1","ED1","GA1","GD1","GD2","GD3","GD4","GF1","GJ1","GK1","GP1","GQ1","GR1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MW1","MW2","MW3","MW4","OC1","OE1","OE2","OE3","REM","EQD"
"72295023174","2004-04-07T17:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,1,N,0046,1","22000,1,9,N","012874,1,N,1","+0170,1","+0120,1","10164,1",,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,1,+00810,1,9","2,99,1,+01500,1,9","2,99,1,+07500,1,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0178,1","999,N,+0117,1",,,,,,,"10166,1,99999,9","7,1,001,1,+999,9",,,,"00,1",,,,,,,,"MET101KLAX 071750Z 24009KT 8SM FEW027 SCT050 SCT250 17/12 A3002 RMK AO2 SLP164 T01720122 10178 20117 57000;","Q01+000072APCTENQ02+000002APC3  Q03+000000PRSWM2"
"72295023174","2004-04-07T18:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","240,5,N,0046,5","22000,5,M,N","012800,5,N,1","+0172,5","+0122,5","10164,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00823,5,9","2,99,5,+01524,5,9","2,99,5,+07620,5,9",,"04,99,1,99,9,99,9,00800,1,99,9,99,9",,,"0060,0705,02,008,0679,02,015,0208,02,008","0060,0430,9,1204,9","0060,0996,9,1363,9","120,M,+0178,1","240,N,+0117,1",,,,,,,"10166,5,10127,1",,,,,,,,,,,,,"SYN092AAXX  07184 72295 32562 42409 10172 20122 30127 40164 57000 91750 333 10178 20117 555 90718;","Q01+000072APCTENQ02+000002APC3  Q03  00002PRCP06N01 00000JPWTH 0"
"72295023174","2004-04-07T18:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0052,5","22000,5,M,N","012800,5,N,1","+0183,5","+0122,5","10160,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01524,5,9","2,99,5,+06096,5,9","2,99,5,+07620,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10163,5,99999,9",,,,,"00,1",,,,,,,,"MET091KLAX 071850Z 25010KT 220V330 8SM FEW050 SCT200 SCT250 18/12 A3001 RMK AO2 SLP160 T01830122;","Q01+000000PRSWM2Q02  00002PRCP06N01 00000JPWTH 0"
"72295023174","2004-04-07T19:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0808,02,008,0661,02,015,0255,02,008","0060,0334,9,1391,9","0060,1137,9,1363,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-07T19:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","300,5,N,0067,5","07500,1,9,N","014400,5,N,1","+0178,5","+0117,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+06096,5,9","3,99,5,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10152,5,99999,9",,,,,"00,1",,,,,,,,"MET084KLAX 071950Z 30013KT 250V010 9SM SCT200 BKN250 18/12 A2998 RMK AO2 SLP153 T01780117;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2004-04-07T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0876,02,008,0677,02,015,0275,02,008","0060,0277,9,1664,9","0060,1207,9,1363,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-07T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0067,5","22000,5,M,N","014400,5,N,1","+0183,5","+0122,5","10148,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+07620,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10149,5,99999,9","8,1,015,1,+999,9",,,,"00,1",,,,"0093,1",,,,"MET078KLAX 072050Z 25013G18KT 9SM SCT250 18/12 A2997 RMK AO2 SLP148 T01830122 58015;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2004-04-07T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0923,02,008,0814,02,015,0203,02,008","0060,0282,9,1982,9","0060,1202,9,1363,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-07T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0072,5","22000,5,M,N","016000,5,N,1","+0183,5","+0122,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+07620,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10146,5,99999,9",,,,,"00,1",,,,,,,,"MET070KLAX 072150Z 25014KT 10SM SCT250 18/12 A2996 RMK AO2 SLP143 T01830122;","Q01+000000PRSWM2Q02  00002PRCP06N01 00000JPWTH 0"
"72295023174","2004-04-07T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0847,02,008,0802,02,015,0186,02,008","0060,0346,9,2242,9","0060,1121,9,1363,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-07T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","280,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0178,5","+0122,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10142,5,99999,9",,,,,"00,1",,,,,,,,"MET078KLAX 072250Z 28012KT 240V010 10SM FEW250 18/12 A2995 RMK AO2 SLP141 T01780122;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2004-04-07T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0712,02,008,0745,02,015,0181,02,008","0060,0445,9,2419,9","0060,0970,9,1363,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-07T23:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,1,N,0051,1","22000,1,9,N","016093,1,N,1","+0170,1","+0120,1","10136,1",,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,1,+07500,1,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0183,1","999,N,+0167,1",,,,,,,"10135,1,99999,9","7,1,012,1,+999,9",,,,"00,1",,,,,,,,"MET096KLAX 072350Z 25010KT 230V330 10SM FEW250 17/12 A2993 RMK AO2 SLP136 T01720117 10183 20167 57012;","Q01+000000PRSWM2"
"72295023174","2004-04-08T00:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","250,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0172,5","+0117,5","10136,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"0060,0536,02,008,0677,02,015,0158,02,008","0060,0560,9,2542,9","0060,0760,9,1363,9","120,M,+0183,1","180,N,+0117,1",,,,,,,"10135,5,10097,1","7,1,012,1,+999,9",,,,,,,,,,,,"SYN092AAXX  08004 72295 32966 22510 10172 20117 30097 40136 57012 92350 333 10183 20117 555 90800;","Q01  00002PRCP06N01 00000JPWTH 0"
"72295023174","2004-04-08T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0057,5","22000,5,M,N","014400,5,N,1","+0161,5","+0117,5","10135,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10135,5,99999,9",,,,,"00,1",,,,,,,,"MET069KLAX 080050Z 25011KT 9SM FEW250 16/12 A2993 RMK AO2 SLP135 T01610117;","Q01+000000PRSWM2Q02  00002PRCP06N01 00000JPWTH 0"
"72295023174","2004-04-08T01:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0341,02,008,0556,02,015,0135,02,008","0060,0682,9,2640,9","0060,0505,9,1363,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-08T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0150,5","+0122,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00396,5,9","2,99,5,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10135,5,99999,9",,,,,"00,1",,,,,,,,"MET085KLAX 080150Z 27010KT 250V330 10SM FEW013 SCT250 15/12 A2993 RMK AO2 SLP136 T01500122;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2004-04-08T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0099,02,008,0000,02,015,0099,02,008","0060,0806,9,2725,9","0060,0223,9,1363,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-08T02:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0144,5","+0122,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00396,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,5,99999,9","3,1,002,1,+999,9",,,,"00,1",,,,,,,,"MET076KLAX 080250Z 25008KT 10SM SCT013 14/12 A2994 RMK AO2 SLP139 T01440122 53002;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2004-04-08T03:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,008,0000,02,015,0000,02,008","0060,0883,9,2779,9","0060,0012,9,0398,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-08T03:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0144,5","+0122,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00396,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10146,5,99999,9",,,,,"00,1",,,,,,,,"MET070KLAX 080350Z 25007KT 10SM SCT013 14/12 A2996 RMK AO2 SLP145 T01440122;","Q01+000000PRSWM2Q02  00002PRCP06N01 00000JPWTH 0"
"72295023174","2004-04-08T04:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-08T04:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","016000,5,N,1","+0139,5","+0122,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00396,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10149,5,99999,9",,,,,"00,1",,,,,,,,"MET070KLAX 080450Z 00000KT 10SM FEW013 14/12 A2997 RMK AO2 SLP149 T01390122;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2004-04-08T05:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-08T05:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,V,0021,1","22000,1,9,N","011265,1,N,1","+0140,1","+0120,1","10147,1",,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,1,+00390,1,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0172,1","999,N,+0139,1",,,,,,,"10149,1,99999,9","0,1,009,1,+999,9",,,,"00,1",,,,,,,,"MET087KLAX 080550Z VRB04KT 7SM FEW013 14/12 A2997 RMK AO2 SLP147 T01440122 10172 20139 50009;","Q01+000000PRSWM2"
"72295023174","2004-04-08T06:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","999,9,V,0021,5","22000,5,M,N","011200,5,N,1","+0144,5","+0122,5","10147,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00396,5,9",,,,"02,99,1,99,9,99,9,00450,1,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9","240,M,+0172,1","240,N,+0117,1",,,,,,,"10149,5,10110,1","0,1,009,1,+999,9",,,,,,,,,,,,"SYN092AAXX  08064 72295 32461 29904 10144 20122 30110 40147 50009 90550 333 10172 20117 555 90806;","Q01  00002PRCP06N01 00000JPWTH 0"
"72295023174","2004-04-08T06:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0021,5","22000,5,M,N","009600,5,N,1","+0144,5","+0122,5","10146,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00396,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10149,5,99999,9",,,,,"10,1","45,5",,,,,,,"MET072KLAX 080650Z VRB04KT 6SM BR FEW013 14/12 A2997 RMK AO2 SLP146 T01440122;","Q01+000003PRSWM1Q02  00002PRCP06Q03    003PRSWM1N01 00070JPWTH 0"
"72295023174","2004-04-08T07:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-08T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","008000,5,N,1","+0133,5","+0117,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00396,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0183,1","999,N,+0117,1",,,,,,,"10146,5,99999,9",,,,,"10,1","45,5",,,,,,,"MET082KLAX 080750Z 00000KT 5SM BR FEW013 13/12 A2996 RMK AO2 SLP143 T01330117 401830117;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2004-04-08T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V010","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,"MW,01,FG  ,5","MW,13,BR  ,1","MW,08,HZ  ,5",,,,,,,,,,"0000,5","000,5",,,,"240,M,+0183,5","240,N,+0117,5",,,,,,,,,"10017,9,99999,4",,,,,,,,"1,24,00939,250,1410,5","2,24,00760,250,1438,5","3,24,00300,999,9999,5","SOD63324 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6524 HR MAX TEMP TIME (LST):1428 24 HR MIN TEMP (F): 5324 HR MIN TEMP TIME (LST):0458 AVERAGE STATION PRESSURE:29.58  PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):1410  FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1438 AVERAGE WIND SPEED (MPH): 6.7 24 HR AVG TEMP (F):59 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72295023174","2004-04-08T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-08T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","008000,5,N,1","+0139,5","+0117,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,5,99999,9","8,1,010,1,+999,9",,,,"10,1","45,5",,,,,,,"MET075KLAX 080850Z 00000KT 5SM BR CLR 14/12 A2994 RMK AO2 SLP137 T01390117 58010;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2004-04-08T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-08T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","006400,5,N,1","+0133,5","+0117,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,5,99999,9",,,,,"10,1","45,5",,,,,,,"MET069KLAX 080950Z 00000KT 4SM BR CLR 13/12 A2994 RMK AO2 SLP136 T01330117;","Q01+000003PRSWM1Q02  00002PRCP06Q03    003PRSWM1N01 00070JPWTH 0"
"72295023174","2004-04-08T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-08T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","006400,5,N,1","+0128,5","+0117,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,5,99999,9",,,,,"10,1","45,5",,,,,,,"MET072KLAX 081050Z 00000KT 4SM BR FEW010 13/12 A2994 RMK AO2 SLP136 T01280117;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2004-04-08T11:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-08T11:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","050,1,N,0015,1","22000,1,9,N","006437,1,N,1","+0120,1","+0110,1","10135,1",,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,1,+00300,1,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0144,1","999,N,+0117,1",,,,,,,"10135,1,99999,9","6,1,003,1,+999,9",,,,"10,1",,,,,,,,"MET090KLAX 081150Z 05003KT 4SM BR FEW010 12/11 A2993 RMK AO2 SLP135 T01220111 10144 20117 56003;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2004-04-08T12:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","050,5,N,0015,5","22000,5,M,N","006400,5,N,1","+0122,5","+0111,5","10135,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00305,5,9",,,,"02,99,1,99,9,99,9,00450,1,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9","999,M,+0183,1","120,N,+0117,1",,,,,,,"10135,5,10097,1","6,1,003,1,+999,9",,,,"10,1","45,5",,,,,,,"SYN098AAXX  08124 72295 31456 20503 10122 20111 30097 40135 56003 710// 91150 333 10183 20117 555 90812;","Q01  00002PRCP06N01 00070JPWTH 0"
"72295023174","2004-04-08T12:40:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","070,1,N,0026,1","00300,1,9,N","008046,1,N,1","+0120,1","+0110,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00300,1,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,1,99999,9","9,9,999,9,+000,1",,,,"10,1",,,,,,,,"MET055KLAX 081240Z 07005KT 5SM BR BKN010 12/11 A2994 RMK AO2;","Q01+000003PRSWM1Q02  00002PRCP06Q03    003PRSWM1"
"72295023174","2004-04-08T12:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","080,5,N,0026,5","22000,5,M,N","008000,5,N,1","+0117,5","+0106,5","10136,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00305,5,9","2,99,5,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,5,99999,9","9,9,999,9,+000,1",,,,"10,1","45,5",,,,,,,"MET083KLAX 081250Z COR 08005KT 5SM BR SCT010 SCT200 12/11 A2994 RMK AO2 SLP136 T01170106;","Q01+000003PRSWM1Q02  00002PRCP06Q03    003PRSWM1N01 00070JPWTH 0"
"72295023174","2004-04-08T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2004-04-08T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","070,5,N,0026,5","06000,1,9,N","006400,5,N,1","+0133,5","+0117,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00457,5,9","3,99,5,+06096,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10142,5,99999,9",,,,,"10,1","45,5",,,,,,,"MET079KLAX 081350Z 07005KT 4SM BR SCT015 BKN200 13/12 A2995 RMK AO2 SLP140 T01330117;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
