"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","ED1","GA1","GD1","GD2","GD3","GD4","GF1","GJ1","GK1","GP1","GQ1","GR1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","MW4","OC1","OE1","OE2","OE3","REM","EQD"
"72295023174","2003-04-23T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0077,5","22000,5,M,N","016000,5,N,1","+0139,5","+0094,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+02134,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 230050Z 26015KT 10SM SCT070 14/09 A2992 RMK AO2 SLP130 T01390094;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T01:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0349,02,008,0383,02,015,0195,02,008","0060,0662,9,2691,9","0060,0545,9,1352,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0103,5","02591,5,M,N","014400,5,N,1","+0133,5","+0089,5","10128,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+02591,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10129,5,99999,9",,,,,,"00,1",,,,,,,,"MET069KLAX 230150Z 27020KT 9SM OVC085 13/09 A2991 RMK AO2 SLP128 T01330089;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0161,02,008,0209,02,015,0119,02,008","0060,0785,9,2773,9","0060,0268,9,1352,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T02:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0072,5","22000,5,M,N","016000,5,N,1","+0128,5","+0089,5","10132,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+02591,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,5,99999,9","3,1,004,1,+999,9",,,,,"00,1",,,,,,,,"MET076KLAX 230250Z 26014KT 10SM SCT085 13/09 A2992 RMK AO2 SLP132 T01280089 53004;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T03:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,008,0000,02,015,0000,02,008","0060,0874,9,2833,9","0060,0030,9,0642,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T03:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","290,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0122,5","+0094,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,5,99999,9",,,,,,"00,1",,,,,,,,"MET067KLAX 230350Z 29010KT 10SM CLR 12/09 A2994 RMK AO2 SLP139 T01220094;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T04:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T04:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0117,5","+0094,5","10144,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+02591,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10146,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 230450Z 26010KT 10SM FEW085 12/09 A2996 RMK AO2 SLP144 T01170094;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T05:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T05:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","260,1,N,0036,1","22000,1,9,N","014484,1,N,1","+0120,1","+0100,1","10149,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,1,+02400,1,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0144,1","999,N,+0117,1",,,,,,,"10152,1,99999,9","1,1,018,1,+999,9",,,,,"00,1",,,,,,,,"MET087KLAX 230550Z 26007KT 9SM FEW085 12/10 A2998 RMK AO2 SLP149 T01170100 10144 20117 51018;","Q01+000000PRSWM2"
"72295023174","2003-04-23T06:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","260,5,N,0036,5","22000,5,M,N","014400,5,N,1","+0117,5","+0100,5","10149,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+02591,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9","240,M,+0144,1","240,N,+0117,1",,,,,,,"10152,5,10113,1","1,1,018,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  23064 72295 32964 22607 10117 20100 30113 40149 51018 90550 333 10144 20117 555 92306;","Q01  00002PRCP06N01 00000JPWTH 0"
"72295023174","2003-04-23T06:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0026,5","22000,5,M,N","014400,5,N,1","+0117,5","+0094,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,,,,,"MET066KLAX 230650Z 24005KT 9SM CLR 12/09 A2999 RMK AO2 SLP155 T01170094;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T07:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","00488,5,M,N","016000,5,N,1","+0122,5","+0094,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00488,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0167,1","999,N,+0094,1",,,,,,,"10159,5,99999,9",,,,,,"00,1",,,,,,,,"MET080KLAX 230750Z 00000KT 10SM BKN016 12/09 A3000 RMK AO2 SLP156 T01220094 401670094;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000,5","000,5",,,,"240,M,+0167,5","240,N,+0094,5",,,,,,,,,"09997,9,99999,4",,,,,,,,,"1,24,01475,260,1406,5","2,24,01296,260,1248,5","3,24,00662,999,9999,5","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6224 HR MAX TEMP TIME (LST):1301 24 HR MIN TEMP (F): 4924 HR MIN TEMP TIME (LST):0537 AVERAGE STATION PRESSURE:29.52  PEAK WIND SPEED (MPH): 33 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1406  FASTEST 2MIN SPEED (MPH): 29FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1248 AVERAGE WIND SPEED (MPH):14.8 24 HR AVG TEMP (F):56 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72295023174","2003-04-23T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","110,5,N,0015,5","00640,5,M,N","016000,5,N,1","+0122,5","+0089,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00640,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10156,5,99999,9","0,1,006,1,+999,9",,,,,"00,1",,,,,,,,"MET076KLAX 230850Z 11003KT 10SM OVC021 12/09 A2999 RMK AO2 SLP155 T01220089 50006;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","090,5,N,0031,5","00671,5,M,N","016000,5,N,1","+0122,5","+0094,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00671,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 230950Z 09006KT 10SM OVC022 12/09 A2999 RMK AO2 SLP155 T01220094;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T10:11:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","100,1,N,0031,1","01020,1,9,N","014484,1,N,1","+0120,1","+0090,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+00720,1,9","4,99,1,+01020,1,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10156,1,99999,9",,,,,,"00,1",,,,,,,,"MET059KLAX 231011Z 10006KT 9SM SCT024 OVC034 12/09 A2999 RMK AO2;","Q01+000000PRSWM2"
"72295023174","2003-04-23T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","080,5,N,0026,5","01067,5,M,N","014400,5,N,1","+0122,5","+0094,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00823,5,9","4,99,5,+01067,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,,,,,"MET076KLAX 231050Z 08005KT 9SM FEW027 OVC035 12/09 A2999 RMK AO2 SLP154 T01220094;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T11:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T11:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","120,1,N,0031,1","01200,1,9,N","016093,1,N,1","+0130,1","+0080,1","10154,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+00870,1,9","4,99,1,+01200,1,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0128,1","999,N,+0117,1",,,,,,,"10156,1,99999,9","8,1,001,1,+999,9",,,,,"00,1",,,,,,,,"MET095KLAX 231150Z 12006KT 10SM SCT029 OVC040 13/08 A2999 RMK AO2 SLP154 T01280083 10128 20117 58001;","Q01+000000PRSWM2"
"72295023174","2003-04-23T12:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","120,5,N,0031,5","01219,5,M,N","016000,5,N,1","+0128,5","+0083,5","10154,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00884,5,9","4,99,5,+01219,5,9",,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9","999,M,+0167,1","120,N,+0117,1",,,,,,,"10156,5,10117,1","8,1,001,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  23124 72295 32566 81206 10128 20083 30117 40154 58001 91150 333 10167 20117 555 92312;","Q01  00002PRCP06N01 00000JPWTH 0"
"72295023174","2003-04-23T12:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","100,5,N,0036,5","01280,5,M,N","016000,5,N,1","+0122,5","+0083,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+01280,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10159,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 231250Z 10007KT 10SM OVC042 12/08 A3000 RMK AO2 SLP156 T01220083;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","110,5,N,0031,5","22000,5,M,N","016000,5,N,1","+0117,5","+0089,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01280,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10163,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 231350Z 11006KT 10SM FEW042 12/09 A3001 RMK AO2 SLP162 T01170089;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T14:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0010,02,008,0028,02,015,0008,02,008","0060,0858,9,0776,9","0060,0075,9,1025,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T14:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","120,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0133,5","+0089,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01280,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10166,5,99999,9","3,1,012,1,+999,9",,,,,"00,1",,,,,,,,"MET076KLAX 231450Z 12007KT 10SM FEW042 13/09 A3002 RMK AO2 SLP165 T01330089 53012;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T15:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0159,02,008,0229,02,015,0101,02,008","0060,0752,9,0847,9","0060,0345,9,1352,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T15:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","140,5,N,0026,5","22000,5,M,N","016000,5,N,1","+0144,5","+0083,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00732,5,9","2,99,5,+01280,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10169,5,99999,9",,,,,,"00,1",,,,,,,,"MET077KLAX 231550Z 14005KT 10SM SCT024 SCT042 14/08 A3003 RMK AO2 SLP168 T01440083;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T16:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0222,02,008,0062,02,015,0193,02,008","0060,0628,9,0930,9","0060,0617,9,1352,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T16:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","170,5,N,0021,5","01219,5,M,N","016000,5,N,1","+0150,5","+0078,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00884,5,9","3,99,5,+01219,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10169,5,99999,9",,,,,,"00,1",,,,,,,,"MET077KLAX 231650Z 17004KT 10SM SCT029 BKN040 15/08 A3003 RMK AO2 SLP169 T01500078;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T17:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0453,02,008,0269,02,015,0282,02,008","0060,0505,9,1026,9","0060,0859,9,1352,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T17:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,1,N,0041,1","01050,1,C,N","012874,1,N,1","+0160,1","+0100,1","10169,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,1,+00870,1,9","2,99,1,+01050,1,9","3,99,1,+01260,1,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0161,1","999,N,+0117,1",,,,,,,"10169,1,99999,9","0,1,004,1,+999,9",,,,,"00,1",,,,,,,,"MET101KLAX 231750Z 25008KT 8SM FEW029 SCT035 BKN042 16/10 A3003 RMK AO2 SLP169 T01560100 10161 20117 50004;","Q01+000000PRSWM2"
"72295023174","2003-04-23T18:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","250,5,N,0041,5","01280,5,M,N","012800,5,N,1","+0156,5","+0100,5","10169,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00884,5,9","2,99,5,+01067,5,9","3,99,5,+01280,5,9",,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,,"0060,0779,02,008,0698,02,015,0233,02,008","0060,0387,9,1152,9","0060,1053,9,1352,9","120,M,+0161,1","240,N,+0117,1",,,,,,,"10169,5,10130,1","0,1,004,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  23184 72295 32562 62508 10156 20100 30130 40169 50004 91750 333 10161 20117 555 92318;","Q01  00002PRCP06N01 00000JPWTH 0"
"72295023174","2003-04-23T18:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0167,5","+0094,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00884,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10166,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 231850Z 24008KT 10SM FEW029 17/09 A3002 RMK AO2 SLP166 T01670094;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T19:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0910,02,008,0841,02,015,0170,02,008","0060,0285,9,1345,9","0060,1187,9,1352,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T19:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0172,5","+0100,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00914,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10166,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 231950Z 24012KT 10SM FEW030 17/10 A3002 RMK AO2 SLP165 T01720100;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0956,02,008,0821,02,015,0194,02,008","0060,0222,9,1659,9","0060,1251,9,1352,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0067,5","22000,5,M,N","016000,5,N,1","+0172,5","+0100,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00914,5,9","2,99,5,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10166,5,99999,9","5,1,004,1,+999,9",,,,,"00,1",,,,,,,,"MET083KLAX 232050Z 24013KT 10SM FEW030 SCT250 17/10 A3002 RMK AO2 SLP165 T01720100 55004;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-04-23T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0948,02,008,0766,02,015,0243,02,008","0060,0233,9,2038,9","0060,1241,9,1352,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-04-23T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0072,5","22000,5,M,N","012800,5,N,1","+0167,5","+0106,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00914,5,9","2,99,5,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10163,5,99999,9",,,,,,"00,1",,,,"0108,1",,,,"MET079KLAX 232150Z 25014G21KT 8SM FEW030 SCT250 17/11 A3001 RMK AO2 SLP163 T01670106;","Q01+000000PRSWM2N01 00000JPWTH 0"
